bin_id	assembly	accession	n_contigs	bin_bp	bin_n50	ref_len	covered_ref_bp	contam_bp	unaligned_bp	bin_bp_per_covered_ref_bp	true_completeness	true_contamination	true_contamination_upper	in_mock1	bin_fasta	organism	kingdom	gtdb_phylum	genome_status	gc_pct	mock1_pct	split	leakage_free	ref_nseq
s5__GCA_000021665.1	s5	GCA_000021665.1	400	5021302	50244	5358884	4889723	22467	54849	1.0269	91.245173	0.419248	1.442763	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000021665.1.fasta	Shewanella baltica OS223	Bacteria	Proteobacteria (g)	Complete	46.3	2.536452317303562	none	True	4
s5__GCA_000008665.1	s5	GCA_000008665.1	1186	2007001	2293	2178400	1981209	11921	25126	1.013	90.947898	0.547237	1.700652	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000008665.1.fasta	Archaeoglobus fulgidus	Archaea	Halobacteriota	Complete	48.6	1.168267837618576	train	False	1
s5__GCA_000008085.1	s5	GCA_000008085.1	118	446781	8177	490885	443945	253	2548	1.0064	90.437679	0.05154	0.570602	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000008085.1.fasta	Nanoarchaeum equitans	Archaea	Nanoarchaeota	Complete	31.6	0.9556564428044254	train	False	1
s5__GCA_000016785.1	s5	GCA_000016785.1	201	1605802	57103	1823511	1595371	0	3754	1.0065	87.48897	0.0	0.205867	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000016785.1.fasta	Thermotoga petrophila	Bacteria	Thermotogota	Complete	46.1	6.950263060905706	train	False	1
s5__GCA_000015125.1	s5	GCA_000015125.1	463	2736645	11613	3133902	2722102	23074	11018	1.0053	86.859832	0.736271	1.087845	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000015125.1.fasta	Chlorobium phaeobacteroides	Bacteria	Bacteroidota	Complete	48.4	0.6902618012215004	test	True	1
s5__GCA_000007565.2	s5	GCA_000007565.2	2160	5557920	3924	6181873	5329719	98908	74553	1.0428	86.215278	1.599968	2.805962	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000007565.2.fasta	Pseudomonas putida	Bacteria	Proteobacteria (g)	Complete	61.5	1.4824978587194015	none	True	1
s5__GCA_000156375.1	s5	GCA_000156375.1	1501	2472388	2160	2867216	2382183	52206	43786	1.0379	83.083486	1.820791	3.347917	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000156375.1.fasta	Desulfovibrio piger	Bacteria	Desulfobacterota_I	Draft	63.0	4.387852857703976	none	True	47
s5__GCA_000012825.1	s5	GCA_000012825.1	3393	4364509	1534	5163189	4235131	51531	80694	1.0305	82.025489	0.998046	2.560917	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000012825.1.fasta	Phocaeicola vulgatus	Bacteria	Bacteroidota	Complete	42.2	0.4692441753857262	none	True	1
s5__GCA_000006805.1	s5	GCA_000006805.1	1082	1918701	2601	2571010	1872028	14127	35030	1.0249	72.812941	0.549473	1.911972	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000006805.1.fasta	Halobacterium salinarum	Archaea	Halobacteriota	Complete	67.9	2.5322931915107527	val	False	3
s5__GCA_000007985.2	s5	GCA_000007985.2	2860	2849149	1138	3814128	2760139	34597	63776	1.0322	72.366187	0.907075	2.579174	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000007985.2.fasta	Geobacter sulfurreducens	Bacteria	Desulfobacterota	Complete	60.9	0.5871731729158559	train	False	1
s5__GCA_000020325.1	s5	GCA_000020325.1	1330	1334562	1123	1838442	1297209	11446	29712	1.0288	70.560235	0.622592	2.238743	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000020325.1.fasta	Sulfurihydrogenibium sp000020325	Bacteria	Aquificota	Complete	32.0	0.6921505889417947	train	False	1
s5__GCA_000016065.1	s5	GCA_000016065.1	2992	2940749	1086	4602594	2860419	19848	64061	1.0281	62.147976	0.431235	1.823081	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000016065.1.fasta	Shewanella loihica	Bacteria	Proteobacteria (g)	Complete	53.7	0.55325101249311	train	False	1
s5__GCA_000022565.1	s5	GCA_000022565.1	2983	2384843	852	4127356	2290533	34952	65711	1.0412	55.496376	0.846838	2.438922	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000022565.1.fasta	Acidobacterium capsulatum	Bacteria	Acidobacteriota	Complete	60.5	0.1997803218085485	train	False	1
s5__GCA_000015865.1	s5	GCA_000015865.1	2704	2093409	804	3843301	2026300	14160	60655	1.0331	52.722907	0.368433	1.946634	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000015865.1.fasta	Ruminiclostridium thermocellum	Bacteria	Firmicutes_A	Complete	39.0	0.2688448965555986	train	False	1
s5__GCA_000022325.1	s5	GCA_000022325.1	1430	1497561	1180	2931662	1462789	5683	32748	1.0238	49.896236	0.193849	1.310895	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000022325.1.fasta	Caldicellulosiruptor bescii	Bacteria	Firmicutes_A	Complete	35.2	0.214992735486677	none	True	3
s5__GCA_000013645.1	s5	GCA_000013645.1	6135	4992104	848	9731138	4797236	67446	143559	1.0406	49.29779	0.693095	2.168349	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000013645.1.fasta	Paraburkholderia xenovorans	Bacteria	Proteobacteria (g)	Complete	62.6	0.5751132729787753	none	True	3
s5__GCA_000011585.1	s5	GCA_000011585.1	720	617547	928	1661137	597328	3746	16460	1.0338	35.958985	0.225508	1.216396	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000011585.1.fasta	Methanococcus maripaludis	Archaea	Methanobacteriota_A	Complete	33.1	0.4596159247507687	train	False	1
s5__GCA_000011065.1	s5	GCA_000011065.1	3292	2112784	631	6293399	2030825	18831	74047	1.0404	32.269128	0.299218	1.4758	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000011065.1.fasta	Bacteroides thetaiotaomicron	Bacteria	Bacteroidota	Complete	42.9	0.3235098144670962	none	True	2
s5__GCA_000018265.1	s5	GCA_000018265.1	1468	935194	623	5786361	864314	22199	52288	1.082	14.937091	0.383644	1.287286	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000018265.1.fasta	Micromonospora arenicola	Bacteria	Actinobacteriota	Complete	69.5	0.3905638725665548	none	True	1
s5__GCA_000017325.1	s5	GCA_000017325.1	198	779988	13094	5312910	769909	4720	9303	1.0131	14.491286	0.08884	0.263942	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000017325.1.fasta	Shewanella baltica	Bacteria	Proteobacteria (g)	Complete	46.3	1.3566218977486435	train	False	2
s5__GCA_000008565.1	s5	GCA_000008565.1	654	415432	604	3284156	398589	5528	14421	1.0423	12.136726	0.168323	0.607432	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000008565.1.fasta	Deinococcus radiodurans	Bacteria	Deinococcota	Complete	66.6	0.6198437959638331	train	False	4
s5__GCA_000021645.1	s5	GCA_000021645.1	253	137405	520	1855560	131577	566	5390	1.0443	7.090959	0.030503	0.320981	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000021645.1.fasta	Dictyoglomus turgidum	Bacteria	Dictyoglomota	Complete	34.0	0.6857645825164118	val	False	1
s5__GCA_000016425.1	s5	GCA_000016425.1	470	277362	571	5183331	250343	10722	17783	1.1079	4.829771	0.206855	0.549936	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000016425.1.fasta	Micromonospora tropica	Bacteria	Actinobacteriota	Complete	69.5	0.4909911943102475	train	False	1
s5__GCA_000007225.1	s5	GCA_000007225.1	207	110275	511	2222430	105141	579	4969	1.0488	4.730903	0.026053	0.249637	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000007225.1.fasta	Pyrobaculum aerophilum	Archaea	Thermoproteota	Complete	51.4	0.2290245053808944	train	False	1
s5__GCA_000172575.2	s5	GCA_000172575.2	181	94560	513	2739625	91677	58	3855	1.0314	3.346334	0.002117	0.14283	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000172575.2.fasta	Enterococcus faecalis	Bacteria	Firmicutes	Complete	37.4	0.1523040304414984	none	True	1
s5__GCA_000195675.1	s5	GCA_000195675.1	219	118328	516	5339179	108804	4930	4759	1.0875	2.037841	0.092336	0.18147	True	/path/to/magicc/data/real_data/meslier2022/bins/s5/GCA_000195675.1.fasta	Bordetella pertussis	Bacteria	Proteobacteria (g)	Complete	68.1	0.4766564636270562	train	False	1
s5__GCA_000007305.1	s5	GCA_000007305.1	64	33326	490	1908256	31896	80	1356	1.0448	1.671474	0.004192	0.075252	True		Pyrococcus furiosus	Archaea	Methanobacteriota_B	Complete	40.8	0.4018349459160483	train	False	1
s5__GCA_000011205.1	s5	GCA_000011205.1	78	41626	498	2694756	40673	184	1637	1.0234	1.509339	0.006828	0.067576	True		Sulfurisphaera tokodaii	Archaea	Thermoproteota	Complete	32.8	0.0754060639249868	train	False	1
s5__GCA_000019625.1	s5	GCA_000019625.1	42	19744	581	1877693	18609	0	714	1.061	0.991057	0.0	0.038025	False		Thermotoga maritima	Bacteria	Thermotogota	Complete	46.2		train	False	1
s5__GCA_000308215.1	s5	GCA_000308215.1	33	15909	466	2620233	14271	287	1506	1.1148	0.544646	0.010953	0.068429	True		Methanomassiliicoccus luminyensis	Archaea	Thermoplasmatota	Draft	60.5	0.0582814043695031	none	True	26
s5__GCA_000011965.2	s5	GCA_000011965.2	12	5675	462	4601048	5458	0	217	1.0398	0.118625	0.0	0.004716	True		Ruegeria pomeroyi	Bacteria	Proteobacteria (a)	Complete	64.1	0.0665347622867531	none	True	2
s5__GCA_000328665.1	s5	GCA_000328665.1	5	2305	467	2714013	2189	0	110	1.053	0.080655	0.0	0.004053	True		Methanomethylovorans hollandica	Archaea	Halobacteriota	Complete	41.8	0.04695488297912	test	True	2
s5__GCA_000007345.1	s5	GCA_000007345.1	10	3849	478	5751492	3751	0	270	1.0261	0.065218	0.0	0.004694	True		Methanosarcina acetivorans	Archaea	Halobacteriota	Complete	42.7	0.1769944593465906	train	False	1
s5__GCA_000025665.1	s5	GCA_000025665.1	2	999	515	1486778	949	0	49	1.0527	0.063829	0.0	0.003296	True		Aciduliprofundum boonei	Archaea	Thermoplasmatota	Complete	39.2	0.0342524180009193	val	False	1
s5__GCA_000019785.1	s5	GCA_000019785.1	7	3769	566	4909403	3026	577	165	1.2455	0.061637	0.011753	0.015114	True		Leptothrix cholodnii	Bacteria	Proteobacteria (g)	Complete	68.9	0.0497648384369662	test	True	1
s5__GCA_000005845.2	s5	GCA_000005845.2	3	1538	443	4641652	1440	0	100	1.0681	0.031023	0.0	0.002154	False		Escherichia coli	Bacteria	Proteobacteria (g)	Complete	50.8		none	True	1
s5__GCA_000195755.1	s5	GCA_000195755.1	1	1199	1199	3773159	807	275	117	1.4857	0.021388	0.007288	0.010389	True		Nitratidesulfovibrio vulgaris	Bacteria	Desulfobacterota_I	Complete	63.2	0.0271461830129952	train	False	2
s5__GCA_000243155.3	s5	GCA_000243155.3	1	453	453	4321753	594	0	15	0.7626	0.013744	0.0	0.000347	True		Desulfitobacterium dehalogenans	Bacteria	Firmicutes_B	Complete	45.0	0.0035346592464837	none	True	1
